sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
11,A,0,6.0,baseline,1,1,0,0,2,2,0,44.170337001560256,44.170337001560256,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[44, 17, 62, 37, 60, 56, 12, 43, 3, 40]",[],0,0,0,0,0,0,0,0
11,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.3760350013617426,0.029779999749734998,0.0,0,18,1,1,0.9983140230178833,0.00010693626973079517,ai,ai_success,standard,[1],"[0, 1, 2]","[17, 12, 19, 44, 3, 15, 10, 52, 59, 69]","[0.0010070697171613574, 0.9886434674263, 0.010032417252659798, 0.0001729728828649968, 3.713484693435021e-05, 0.00010693626973079517]",1200,4,0,0,0,1,0,0
12,A,0,6.0,baseline,3,1,0,0,32,32,0,44.92373199900612,44.92373199900612,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[83, 69, 72, 74, 82, 73, 81, 78, 70, 75]",[],0,0,0,0,0,0,0,0
12,A,0,6.0,nsgrand,3,1,0,0,1,1,0,14.74141501239501,0.05538901314139366,0.0,0,18,1,3,0.9969577789306641,0.0005527305183932185,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[69, 83, 72, 74, 73, 82, 81, 78, 70, 68]","[0.000362113059964031, 9.801521628105547e-06, 0.006538396701216698, 0.7728531360626221, 0.2196839153766632, 0.0005527305183932185]",1200,4,0,0,0,1,0,0
13,A,0,6.0,baseline,0,1,0,0,0,0,0,0.025959016056731343,0.025959016056731343,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
13,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012010015780106187,0.012010015780106187,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
14,A,0,6.0,baseline,1,1,0,0,7,7,0,41.77472199080512,41.77472199080512,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[75, 85, 30, 78, 27, 66, 111, 65, 52, 70]",[],0,0,0,0,0,0,0,0
14,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.590893011074513,0.027828995371237397,0.0,0,18,1,1,0.9968335032463074,0.00012530222011264414,ai,ai_success,standard,[1],"[0, 1, 2]","[78, 30, 85, 75, 111, 66, 67, 70, 68, 65]","[0.0005687088705599308, 0.9976617097854614, 0.0015888583147898316, 3.380955240572803e-05, 2.1472958906088024e-05, 0.00012530222011264414]",1200,4,0,0,0,1,0,0
15,A,0,6.0,baseline,0,1,0,0,0,0,0,0.01819001045078039,0.01819001045078039,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
15,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.011370022548362613,0.011370022548362613,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
16,A,0,6.0,baseline,11,0,1,11,2499,2499,0,68.3121320034843,68.3121320034843,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[36, 34, 59, 50, 25, 61, 58, 56, 47, 45]",[],0,0,0,0,0,0,0,0
16,A,0,6.0,nsgrand,11,0,1,11,3999,0,3999,240.52215000847355,0.0,238.57036299887113,1,0,-1,5,0.007701304741203785,0.9995673298835754,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
17,A,0,6.0,baseline,0,1,0,0,0,0,0,0.020459992811083794,0.020459992811083794,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
17,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012289994629099965,0.012289994629099965,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
18,A,0,6.0,baseline,2,1,0,0,16,16,0,40.753359004156664,40.753359004156664,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[75, 89, 77, 73, 88, 90, 65, 67, 82, 110]",[],0,0,0,0,0,0,0,0
18,A,0,6.0,nsgrand,2,1,0,0,1,1,0,2.536954008974135,0.024330016458407044,0.0,0,18,1,2,0.993584930896759,8.083429747784976e-06,ai,ai_success,standard,[2],"[0, 1, 2]","[89, 88, 75, 77, 73, 90, 67, 65, 82, 100]","[1.5210703168122564e-05, 0.0003907427017111331, 0.941007673740387, 0.05826084688305855, 0.00031749691697768867, 8.083429747784976e-06]",1200,4,0,0,0,1,0,0
19,A,0,6.0,baseline,0,1,0,0,0,0,0,0.016479985788464546,0.016479985788464546,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
19,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012050004443153739,0.012050004443153739,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
20,A,0,6.0,baseline,0,1,0,0,0,0,0,0.011740019544959068,0.011740019544959068,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
20,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.011238997103646398,0.011238997103646398,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
21,A,0,6.0,baseline,1,1,0,0,1,1,0,38.27925500809215,38.27925500809215,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[41, 23, 37, 12, 39, 62, 0, 52, 47, 67]",[],0,0,0,0,0,0,0,0
21,A,0,6.0,nsgrand,1,1,0,0,1,1,0,1.7266689974348992,0.02387000131420791,0.0,0,18,1,1,0.995215892791748,0.00011533682845765725,ai,ai_success,standard,[1],"[0, 1, 2]","[41, 12, 58, 28, 67, 23, 114, 64, 68, 52]","[0.0003958434099331498, 0.9980886578559875, 0.0013579752994701266, 2.9108730814186856e-05, 1.3142273019184358e-05, 0.00011533682845765725]",1200,4,0,0,0,1,0,0
22,A,0,6.0,baseline,1,1,0,0,2,2,0,38.713103014742956,38.713103014742956,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[67, 29, 72, 54, 43, 70, 64, 57, 63, 76]",[],0,0,0,0,0,0,0,0
22,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.0316970185376704,0.025040004402399063,0.0,0,18,1,1,0.9966959953308105,0.0001060280847013928,ai,ai_success,standard,[1],"[0, 1, 2]","[29, 67, 72, 70, 64, 76, 54, 80, 66, 69]","[0.0005922599229961634, 0.9980233907699585, 0.0012354714563116431, 2.7941647203988396e-05, 1.4944807844585739e-05, 0.0001060280847013928]",1200,4,0,0,0,1,0,0
23,A,0,6.0,baseline,1,1,0,0,2,2,0,44.25831601838581,44.25831601838581,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[33, 57, 54, 14, 27, 29, 16, 35, 59, 58]",[],0,0,0,0,0,0,0,0
23,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.276865008752793,0.024419015971943736,0.0,0,18,1,1,0.9957453608512878,8.480464020976797e-05,ai,ai_success,standard,[1],"[0, 1, 2]","[57, 16, 54, 48, 27, 33, 32, 29, 117, 122]","[0.00033371784957125783, 0.9988324046134949, 0.0007281682337634265, 1.3213933925726451e-05, 7.712648766755592e-06, 8.480464020976797e-05]",1200,4,0,0,0,1,0,0
24,A,0,6.0,baseline,0,1,0,0,0,0,0,0.01566900755278766,0.01566900755278766,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
24,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.01148000592365861,0.01148000592365861,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
25,A,0,6.0,baseline,0,1,0,0,0,0,0,0.011550000635907054,0.011550000635907054,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
25,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010840012691915035,0.010840012691915035,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
26,A,0,6.0,baseline,0,1,0,0,0,0,0,0.01078998320735991,0.01078998320735991,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
26,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010570016456767917,0.010570016456767917,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
27,A,0,6.0,baseline,6,0,1,6,2499,2499,0,71.25374401221052,71.25374401221052,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[119, 5, 8, 7, 2, 6, 14, 4, 0, 13]",[],0,0,0,0,0,0,0,0
27,A,0,6.0,nsgrand,6,0,1,6,3999,0,3999,249.16338501498103,0.0,246.65632098913193,1,0,-1,5,0.32357728481292725,0.9718432426452637,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,A,0,6.0,baseline,0,1,0,0,0,0,0,0.02902001142501831,0.02902001142501831,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
28,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012729986337944865,0.012729986337944865,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
29,A,0,6.0,baseline,0,1,0,0,0,0,0,0.011639989679679275,0.011639989679679275,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
29,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.011049996828660369,0.011049996828660369,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
30,A,0,6.0,baseline,0,1,0,0,0,0,0,0.01121000968851149,0.01121000968851149,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
30,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010840012691915035,0.010840012691915035,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
31,A,0,6.0,baseline,1,1,0,0,2,2,0,44.55684500862844,44.55684500862844,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[49, 57, 44, 61, 55, 63, 59, 52, 45, 50]",[],0,0,0,0,0,0,0,0
31,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.717613009735942,0.03352999920025468,0.0,0,18,1,1,0.994390070438385,0.00011653421097435057,ai,ai_success,standard,[1],"[0, 1, 2]","[57, 91, 25, 119, 44, 48, 76, 49, 45, 54]","[0.00032758404267951846, 0.9985225796699524, 0.001000695046968758, 2.145575126633048e-05, 1.1223354704270605e-05, 0.00011653421097435057]",1200,4,0,0,0,1,0,0
32,A,0,6.0,baseline,13,0,1,13,2499,2499,0,73.67025798885152,73.67025798885152,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[79, 72, 96, 106, 77, 78, 81, 80, 83, 95]",[],0,0,0,0,0,0,0,0
32,A,0,6.0,nsgrand,13,0,1,13,3999,0,3999,257.4566119874362,0.0,255.04319701576605,1,0,-1,5,0.004330052528530359,0.999693751335144,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,A,0,6.0,baseline,0,1,0,0,0,0,0,0.02334901364520192,0.02334901364520192,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
33,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.013040000339969993,0.013040000339969993,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
34,A,0,6.0,baseline,1,1,0,0,2,2,0,44.52960501657799,44.52960501657799,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[88, 75, 65, 91, 85, 87, 76, 93, 68, 90]",[],0,0,0,0,0,0,0,0
34,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.5707729801069945,0.02741001662798226,0.0,0,18,1,1,0.9956549406051636,0.00013172301987651736,ai,ai_success,standard,[1],"[0, 1, 2]","[75, 87, 91, 76, 88, 65, 68, 99, 90, 85]","[0.00037477046134881675, 0.9976010918617249, 0.0018448116024956107, 2.945684354926925e-05, 1.8072480088449083e-05, 0.00013172301987651736]",1200,4,0,0,0,1,0,0
35,A,0,6.0,baseline,10,0,1,10,2499,2499,0,73.2864809979219,73.2864809979219,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[47, 37, 44, 54, 48, 45, 42, 50, 32, 46]",[],0,0,0,0,0,0,0,0
35,A,0,6.0,nsgrand,10,0,1,10,3999,0,3999,246.75247000413947,0.0,244.30568600655533,1,0,-1,5,0.025857940316200256,0.9989089965820312,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,A,0,6.0,baseline,0,1,0,0,0,0,0,0.024370005121454597,0.024370005121454597,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
36,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012310018064454198,0.012310018064454198,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
37,A,0,6.0,baseline,0,1,0,0,0,0,0,0.011430005542933941,0.011430005542933941,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
37,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010720017598941922,0.010720017598941922,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
38,A,0,6.0,baseline,5,0,1,5,2499,2499,0,69.24630698631518,69.24630698631518,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[73, 65, 126, 66, 69, 110, 104, 85, 84, 114]",[],0,0,0,0,0,0,0,0
38,A,0,6.0,nsgrand,5,0,1,5,3999,0,3999,251.90011798986234,0.0,249.30924401269294,1,0,-1,5,0.43595537543296814,0.96933513879776,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,A,0,6.0,baseline,0,1,0,0,0,0,0,0.027689995476976037,0.027689995476976037,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
39,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012989999959245324,0.012989999959245324,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
40,A,0,6.0,baseline,0,1,0,0,0,0,0,0.011089985491707921,0.011089985491707921,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
40,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010899995686486363,0.010899995686486363,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
41,A,0,6.0,baseline,1,1,0,0,3,3,0,43.7896590156015,43.7896590156015,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[85, 52, 34, 64, 66, 57, 35, 109, 70, 47]",[],0,0,0,0,0,0,0,0
41,A,0,6.0,nsgrand,1,1,0,0,1,1,0,3.1144799722824246,0.03573999856598675,0.0,0,18,1,1,0.9960640072822571,0.0001284439640585333,ai,ai_success,standard,[1],"[0, 1, 2]","[34, 85, 64, 66, 52, 77, 109, 70, 68, 92]","[0.0006316981161944568, 0.9973012804985046, 0.0018857133109122515, 3.666914199129678e-05, 1.6408965166192502e-05, 0.0001284439640585333]",1200,4,0,0,0,1,0,0
42,A,0,6.0,baseline,0,1,0,0,0,0,0,0.018920021830126643,0.018920021830126643,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
42,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012099015293642879,0.012099015293642879,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
43,A,0,6.0,baseline,1,1,0,0,1,1,0,44.17911698692478,44.17911698692478,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[91, 120, 63, 102, 103, 118, 14, 11, 93, 113]",[],0,0,0,0,0,0,0,0
43,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.579943015007302,0.028810027288272977,0.0,0,18,1,1,0.9951367974281311,0.00012393594079185277,ai,ai_success,standard,[1],"[0, 1, 2]","[91, 45, 120, 102, 103, 49, 118, 12, 113, 0]","[0.0003116935258731246, 0.9972809553146362, 0.0022258434910327196, 3.8818510802229866e-05, 1.8622233255882747e-05, 0.00012393594079185277]",1200,4,0,0,0,1,0,0
44,A,0,6.0,baseline,0,1,0,0,0,0,0,0.018319988157600164,0.018319988157600164,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
44,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.01156001235358417,0.01156001235358417,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
45,A,0,6.0,baseline,0,1,0,0,0,0,0,0.011549011105671525,0.011549011105671525,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
45,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.011049996828660369,0.011049996828660369,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
46,A,0,6.0,baseline,0,1,0,0,0,0,0,0.01104001421481371,0.01104001421481371,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,[0],[],[],[],0,0,0,0,0,0,0,0
46,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010730000212788582,0.010730000212788582,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
47,A,0,6.0,baseline,4,1,0,0,408,408,0,49.18125498807058,49.18125498807058,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[72, 78, 67, 74, 64, 66, 69, 71, 70, 65]",[],0,0,0,0,0,0,0,0
47,A,0,6.0,nsgrand,4,1,0,0,1,1,0,152.09914598381147,0.056200020480901,0.0,0,22,1,4,0.9559815526008606,0.3125711679458618,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[78, 67, 70, 64, 74, 72, 66, 69, 102, 65]","[0.005282206926494837, 3.5959154047304764e-05, 7.160210225265473e-05, 0.014269271865487099, 0.6677698493003845, 0.3125711679458618]",2400,5,0,0,0,1,0,0
