strong_symbolic_sample_id,strong_symbolic_profile,strong_symbolic_profile_id,strong_symbolic_snr_db,strong_symbolic_decoder,strong_symbolic_true_error_weight,strong_symbolic_decoder_success,strong_symbolic_block_error,strong_symbolic_bit_errors,strong_symbolic_queries,strong_symbolic_primary_queries,strong_symbolic_fallback_queries,strong_symbolic_elapsed_ms,strong_symbolic_primary_elapsed_ms,strong_symbolic_fallback_elapsed_ms,strong_symbolic_fallback_used,strong_symbolic_candidate_pool_size,strong_symbolic_oracle_pool_hit,strong_symbolic_predicted_weight_top,strong_symbolic_confidence_prob,strong_symbolic_predicted_overflow_prob,strong_symbolic_stage,strong_symbolic_gate_reason,strong_symbolic_search_mode,strong_symbolic_policy_action,strong_symbolic_allowed_weights_json,strong_symbolic_top_segment_ids_json,strong_symbolic_pool_positions_top10_json,strong_symbolic_predicted_weight_distribution_json,strong_symbolic_primary_budget,strong_symbolic_primary_max_weight,strong_symbolic_fallback_budget,strong_symbolic_fallback_pool_size,strong_symbolic_fallback_max_weight,strong_symbolic_ai_success,strong_symbolic_fallback_success,strong_symbolic_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,strong_symbolic_better_block_error
10,A,0,0.0,strong_symbolic,6,0,1,6,3999,3999,0,176.83320213109255,176.83320213109255,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[56, 32, 54, 96, 17, 52, 119, 86, 30, 92]",[],0,0,0,0,0,0,0,0,10,A,0,0.0,nsgrand,6,0,1,6,0,0,0,1.4558280818164349,1.4558280818164349,0.0,0,0,-1,5,0.003320844378322363,0.9993022680282593,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,A,0.0,6,strong_symbolic,nsgrand,-3999,-175.3773740492761,0,0,0
11,A,0,0.0,strong_symbolic,9,0,1,9,3999,3999,0,176.3316560536623,176.3316560536623,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[35, 64, 49, 82, 111, 121, 65, 88, 97, 126]",[],0,0,0,0,0,0,0,0,11,A,0,0.0,nsgrand,9,0,1,9,0,0,0,1.473576994612813,1.473576994612813,0.0,0,0,-1,5,0.001017032889649272,0.9999361038208008,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,A,0.0,9,strong_symbolic,nsgrand,-3999,-174.8580790590495,0,0,0
12,A,0,0.0,strong_symbolic,27,0,1,27,3999,3999,0,178.6833661608398,178.6833661608398,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[99, 86, 116, 98, 87, 92, 102, 103, 96, 94]",[],0,0,0,0,0,0,0,0,12,A,0,0.0,nsgrand,27,0,1,27,0,0,0,1.5050580259412527,1.5050580259412527,0.0,0,0,-1,5,6.0568061599042267e-05,0.9999784231185913,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,12,A,0.0,27,strong_symbolic,nsgrand,-3999,-177.17830813489854,0,0,0
13,A,0,0.0,strong_symbolic,10,0,1,10,3999,3999,0,180.26155303232372,180.26155303232372,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[4, 121, 105, 26, 126, 70, 120, 36, 48, 46]",[],0,0,0,0,0,0,0,0,13,A,0,0.0,nsgrand,10,0,1,10,0,0,0,1.5543969348073006,1.5543969348073006,0.0,0,0,-1,5,0.001126025104895234,0.9999223947525024,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,A,0.0,10,strong_symbolic,nsgrand,-3999,-178.70715609751642,0,0,0
14,A,0,0.0,strong_symbolic,16,0,1,16,3999,3999,0,180.10860495269299,180.10860495269299,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[39, 69, 37, 123, 76, 42, 61, 41, 44, 4]",[],0,0,0,0,0,0,0,0,14,A,0,0.0,nsgrand,16,0,1,16,0,0,0,1.321219140663743,1.321219140663743,0.0,0,0,-1,5,0.00018976119463331997,0.9999760389328003,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,14,A,0.0,16,strong_symbolic,nsgrand,-3999,-178.78738581202924,0,0,0
15,A,0,0.0,strong_symbolic,11,0,1,11,3999,3999,0,176.0285678319633,176.0285678319633,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[18, 78, 0, 21, 10, 34, 44, 1, 124, 11]",[],0,0,0,0,0,0,0,0,15,A,0,0.0,nsgrand,11,0,1,11,0,0,0,1.3702490832656622,1.3702490832656622,0.0,0,0,-1,5,0.0003156613383907825,0.9999732971191406,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,15,A,0.0,11,strong_symbolic,nsgrand,-3999,-174.65831874869764,0,0,0
16,A,0,0.0,strong_symbolic,9,0,1,9,3999,3999,0,183.6615449283272,183.6615449283272,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[121, 49, 50, 94, 25, 60, 47, 7, 38, 31]",[],0,0,0,0,0,0,0,0,16,A,0,0.0,nsgrand,9,0,1,9,0,0,0,1.3442288618534803,1.3442288618534803,0.0,0,0,-1,5,0.00034541814238764346,0.9999744892120361,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,16,A,0.0,9,strong_symbolic,nsgrand,-3999,-182.31731606647372,0,0,0
17,A,0,0.0,strong_symbolic,14,0,1,14,3999,3999,0,179.8382659908384,179.8382659908384,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[1, 62, 126, 82, 116, 78, 53, 8, 91, 85]",[],0,0,0,0,0,0,0,0,17,A,0,0.0,nsgrand,14,0,1,14,0,0,0,1.4001880772411823,1.4001880772411823,0.0,0,0,-1,5,0.0005067341844551265,0.999962329864502,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,17,A,0.0,14,strong_symbolic,nsgrand,-3999,-178.43807791359723,0,0,0
18,A,0,0.0,strong_symbolic,14,0,1,14,3999,3999,0,178.36081888526678,178.36081888526678,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[13, 124, 123, 11, 98, 95, 61, 83, 9, 88]",[],0,0,0,0,0,0,0,0,18,A,0,0.0,nsgrand,14,0,1,14,0,0,0,1.4637080021202564,1.4637080021202564,0.0,0,0,-1,5,0.0004110410809516907,0.9999632835388184,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,A,0.0,14,strong_symbolic,nsgrand,-3999,-176.89711088314652,0,0,0
19,A,0,0.0,strong_symbolic,16,0,1,16,3999,3999,0,179.46379003114998,179.46379003114998,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[42, 113, 80, 1, 36, 94, 32, 38, 6, 121]",[],0,0,0,0,0,0,0,0,19,A,0,0.0,nsgrand,16,0,1,16,0,0,0,1.4282278716564178,1.4282278716564178,0.0,0,0,-1,5,0.00013393856352195144,0.9999798536300659,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,A,0.0,16,strong_symbolic,nsgrand,-3999,-178.03556215949357,0,0,0
20,A,0,0.0,strong_symbolic,17,0,1,17,3999,3999,0,181.69876094907522,181.69876094907522,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[22, 45, 113, 76, 40, 41, 29, 12, 35, 68]",[],0,0,0,0,0,0,0,0,20,A,0,0.0,nsgrand,17,0,1,17,0,0,0,1.293419161811471,1.293419161811471,0.0,0,0,-1,5,0.0001440656342310831,0.9999786615371704,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,20,A,0.0,17,strong_symbolic,nsgrand,-3999,-180.40534178726375,0,0,0
21,A,0,0.0,strong_symbolic,10,0,1,10,3999,3999,0,179.94178598746657,179.94178598746657,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[48, 94, 38, 24, 58, 61, 100, 7, 10, 45]",[],0,0,0,0,0,0,0,0,21,A,0,0.0,nsgrand,10,0,1,10,0,0,0,1.4221479650586843,1.4221479650586843,0.0,0,0,-1,5,0.0009340562392026186,0.999954104423523,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,A,0.0,10,strong_symbolic,nsgrand,-3999,-178.5196380224079,0,0,0
22,A,0,0.0,strong_symbolic,26,0,1,26,3999,3999,0,177.02065012417734,177.02065012417734,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[17, 36, 112, 25, 1, 59, 23, 45, 0, 18]",[],0,0,0,0,0,0,0,0,22,A,0,0.0,nsgrand,26,0,1,26,0,0,0,1.5255168545991182,1.5255168545991182,0.0,0,0,-1,5,7.647006714250892e-05,0.9999808073043823,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,A,0.0,26,strong_symbolic,nsgrand,-3999,-175.49513326957822,0,0,0
23,A,0,0.0,strong_symbolic,14,0,1,14,3999,3999,0,180.0019450020045,180.0019450020045,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[12, 127, 124, 83, 105, 100, 90, 115, 72, 87]",[],0,0,0,0,0,0,0,0,23,A,0,0.0,nsgrand,14,0,1,14,0,0,0,1.464728033170104,1.464728033170104,0.0,0,0,-1,5,0.0002002017863560468,0.9999669790267944,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,A,0.0,14,strong_symbolic,nsgrand,-3999,-178.5372169688344,0,0,0
24,A,0,0.0,strong_symbolic,18,0,1,18,3999,3999,0,178.98058402352035,178.98058402352035,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[77, 80, 88, 82, 76, 74, 72, 78, 83, 79]",[],0,0,0,0,0,0,0,0,24,A,0,0.0,nsgrand,18,0,1,18,0,0,0,1.3180789537727833,1.3180789537727833,0.0,0,0,-1,5,0.00018166234076488763,0.9999748468399048,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,24,A,0.0,18,strong_symbolic,nsgrand,-3999,-177.66250506974757,0,0,0
25,A,0,0.0,strong_symbolic,30,0,1,30,3999,3999,0,177.3511979263276,177.3511979263276,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[86, 114, 105, 119, 97, 98, 110, 113, 104, 107]",[],0,0,0,0,0,0,0,0,25,A,0,0.0,nsgrand,30,0,1,30,0,0,0,1.4230278320610523,1.4230278320610523,0.0,0,0,-1,5,2.818756183842197e-05,0.9999814033508301,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,25,A,0.0,30,strong_symbolic,nsgrand,-3999,-175.92817009426653,0,0,0
26,A,0,0.0,strong_symbolic,17,0,1,17,3999,3999,0,178.59111703000963,178.59111703000963,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[65, 70, 64, 72, 106, 86, 81, 68, 67, 66]",[],0,0,0,0,0,0,0,0,26,A,0,0.0,nsgrand,17,0,1,17,0,0,0,1.5134168788790703,1.5134168788790703,0.0,0,0,-1,5,8.552239160053432e-05,0.9999783039093018,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,26,A,0.0,17,strong_symbolic,nsgrand,-3999,-177.07770015113056,0,0,0
27,A,0,0.0,strong_symbolic,16,0,1,16,3999,3999,0,177.2588980384171,177.2588980384171,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[45, 4, 67, 74, 73, 15, 43, 22, 69, 70]",[],0,0,0,0,0,0,0,0,27,A,0,0.0,nsgrand,16,0,1,16,0,0,0,1.4162580482661724,1.4162580482661724,0.0,0,0,-1,5,0.00023355946177616715,0.999977707862854,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,A,0.0,16,strong_symbolic,nsgrand,-3999,-175.84263999015093,0,0,0
28,A,0,0.0,strong_symbolic,7,0,1,7,3999,3999,0,179.83612697571516,179.83612697571516,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[99, 109, 55, 61, 34, 10, 56, 123, 52, 0]",[],0,0,0,0,0,0,0,0,28,A,0,0.0,nsgrand,7,0,1,7,0,0,0,1.4758480247110128,1.4758480247110128,0.0,0,0,-1,5,0.01506152655929327,0.9979910850524902,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,28,A,0.0,7,strong_symbolic,nsgrand,-3999,-178.36027895100415,0,0,0
29,A,0,0.0,strong_symbolic,6,0,1,6,3999,3999,0,180.28240301646292,180.28240301646292,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[104, 36, 21, 39, 34, 7, 52, 24, 75, 53]",[],0,0,0,0,0,0,0,0,29,A,0,0.0,nsgrand,6,0,1,6,0,0,0,1.303279073908925,1.303279073908925,0.0,0,0,-1,5,0.007674117106944323,0.9971669316291809,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,29,A,0.0,6,strong_symbolic,nsgrand,-3999,-178.979123942554,0,0,0
30,A,0,0.0,strong_symbolic,15,0,1,15,3999,3999,0,180.06174499168992,180.06174499168992,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[57, 53, 55, 29, 56, 18, 114, 45, 41, 44]",[],0,0,0,0,0,0,0,0,30,A,0,0.0,nsgrand,15,0,1,15,0,0,0,1.3848179951310158,1.3848179951310158,0.0,0,0,-1,5,0.00011469152377685532,0.9999815225601196,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,30,A,0.0,15,strong_symbolic,nsgrand,-3999,-178.6769269965589,0,0,0
31,A,0,0.0,strong_symbolic,28,0,1,28,3999,3999,0,179.92523591965437,179.92523591965437,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[55, 124, 60, 51, 57, 54, 50, 45, 52, 49]",[],0,0,0,0,0,0,0,0,31,A,0,0.0,nsgrand,28,0,1,28,0,0,0,1.5346170403063297,1.5346170403063297,0.0,0,0,-1,5,7.903924415586516e-05,0.9999804496765137,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,31,A,0.0,28,strong_symbolic,nsgrand,-3999,-178.39061887934804,0,0,0
32,A,0,0.0,strong_symbolic,18,0,1,18,3999,3999,0,181.1526759993285,181.1526759993285,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[58, 90, 115, 105, 44, 25, 19, 50, 55, 71]",[],0,0,0,0,0,0,0,0,32,A,0,0.0,nsgrand,18,0,1,18,0,0,0,1.4489979948848486,1.4489979948848486,0.0,0,0,-1,5,0.00013375400158111006,0.9999804496765137,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,32,A,0.0,18,strong_symbolic,nsgrand,-3999,-179.70367800444365,0,0,0
33,A,0,0.0,strong_symbolic,15,0,1,15,3999,3999,0,182.26108700037003,182.26108700037003,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[79, 22, 51, 98, 30, 88, 65, 8, 10, 86]",[],0,0,0,0,0,0,0,0,33,A,0,0.0,nsgrand,15,0,1,15,0,0,0,1.3127289712429047,1.3127289712429047,0.0,0,0,-1,5,0.00026156785315833986,0.999976396560669,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,33,A,0.0,15,strong_symbolic,nsgrand,-3999,-180.94835802912712,0,0,0
