strong_symbolic_sample_id,strong_symbolic_profile,strong_symbolic_profile_id,strong_symbolic_snr_db,strong_symbolic_decoder,strong_symbolic_true_error_weight,strong_symbolic_decoder_success,strong_symbolic_block_error,strong_symbolic_bit_errors,strong_symbolic_queries,strong_symbolic_primary_queries,strong_symbolic_fallback_queries,strong_symbolic_elapsed_ms,strong_symbolic_primary_elapsed_ms,strong_symbolic_fallback_elapsed_ms,strong_symbolic_fallback_used,strong_symbolic_candidate_pool_size,strong_symbolic_oracle_pool_hit,strong_symbolic_predicted_weight_top,strong_symbolic_confidence_prob,strong_symbolic_predicted_overflow_prob,strong_symbolic_stage,strong_symbolic_gate_reason,strong_symbolic_search_mode,strong_symbolic_policy_action,strong_symbolic_allowed_weights_json,strong_symbolic_top_segment_ids_json,strong_symbolic_pool_positions_top10_json,strong_symbolic_predicted_weight_distribution_json,strong_symbolic_primary_budget,strong_symbolic_primary_max_weight,strong_symbolic_fallback_budget,strong_symbolic_fallback_pool_size,strong_symbolic_fallback_max_weight,strong_symbolic_ai_success,strong_symbolic_fallback_success,strong_symbolic_presearch_gate,nsgrand_sample_id,nsgrand_profile,nsgrand_profile_id,nsgrand_snr_db,nsgrand_decoder,nsgrand_true_error_weight,nsgrand_decoder_success,nsgrand_block_error,nsgrand_bit_errors,nsgrand_queries,nsgrand_primary_queries,nsgrand_fallback_queries,nsgrand_elapsed_ms,nsgrand_primary_elapsed_ms,nsgrand_fallback_elapsed_ms,nsgrand_fallback_used,nsgrand_candidate_pool_size,nsgrand_oracle_pool_hit,nsgrand_predicted_weight_top,nsgrand_confidence_prob,nsgrand_predicted_overflow_prob,nsgrand_stage,nsgrand_gate_reason,nsgrand_search_mode,nsgrand_policy_action,nsgrand_allowed_weights_json,nsgrand_top_segment_ids_json,nsgrand_pool_positions_top10_json,nsgrand_predicted_weight_distribution_json,nsgrand_primary_budget,nsgrand_primary_max_weight,nsgrand_fallback_budget,nsgrand_fallback_pool_size,nsgrand_fallback_max_weight,nsgrand_ai_success,nsgrand_fallback_success,nsgrand_presearch_gate,sample_id,profile,snr_db,true_error_weight,reference_decoder,target_decoder,query_delta,latency_delta_ms,block_error_delta,nsgrand_better_block_error,strong_symbolic_better_block_error
10,A,0,2.0,strong_symbolic,6,0,1,6,3999,3999,0,187.56354181095958,187.56354181095958,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[7, 106, 98, 2, 35, 63, 121, 89, 103, 100]",[],0,0,0,0,0,0,0,0,10,A,0,2.0,nsgrand,6,0,1,6,0,0,0,1.3453790452331305,1.3453790452331305,0.0,0,0,-1,5,0.006137385033071041,0.9998533725738525,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,10,A,2.0,6,strong_symbolic,nsgrand,-3999,-186.21816276572645,0,0,0
11,A,0,2.0,strong_symbolic,15,0,1,15,3999,3999,0,186.404851032421,186.404851032421,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[35, 62, 125, 44, 32, 38, 54, 31, 3, 61]",[],0,0,0,0,0,0,0,0,11,A,0,2.0,nsgrand,15,0,1,15,0,0,0,1.3273190706968307,1.3273190706968307,0.0,0,0,-1,5,0.00035888078855350614,0.9999775886535645,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,11,A,2.0,15,strong_symbolic,nsgrand,-3999,-185.07753196172416,0,0,0
12,A,0,2.0,strong_symbolic,4,0,1,4,3999,3999,0,185.22296100854874,185.22296100854874,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[74, 27, 54, 119, 26, 40, 71, 117, 94, 83]",[],0,0,0,0,0,0,0,0,12,A,0,2.0,nsgrand,4,1,0,0,1,1,0,8.461138932034373,0.022490043193101883,0.0,0,18,1,4,0.8261659145355225,0.1393440216779709,ai,ai_success,standard,ai_search,[4],"[0, 1, 2]","[40, 71, 83, 81, 115, 97, 74, 119, 113, 79]","[0.0003168424009345472, 1.1574762538657524e-05, 0.0006893231184221804, 0.10770384967327118, 0.7519344091415405, 0.1393440216779709]",1200,4,0,0,0,1,0,0,12,A,2.0,4,strong_symbolic,nsgrand,-3998,-176.76182207651436,-1,1,0
13,A,0,2.0,strong_symbolic,7,0,1,7,3999,3999,0,187.48400313779712,187.48400313779712,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[125, 26, 10, 2, 18, 123, 114, 43, 113, 120]",[],0,0,0,0,0,0,0,0,13,A,0,2.0,nsgrand,7,0,1,7,0,0,0,1.3443089555948973,1.3443089555948973,0.0,0,0,-1,5,0.024775782600045204,0.9994232654571533,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,13,A,2.0,7,strong_symbolic,nsgrand,-3999,-186.13969418220222,0,0,0
14,A,0,2.0,strong_symbolic,5,1,0,0,3299,3299,0,179.16523292660713,179.16523292660713,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[97, 88, 37, 104, 91, 76, 87, 84, 9, 120]",[],0,0,0,0,0,0,0,0,14,A,0,2.0,nsgrand,5,1,0,0,1,1,0,67.9486719891429,0.026720110327005386,0.0,0,22,1,5,0.4410160779953003,0.986617386341095,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[97, 91, 88, 87, 115, 104, 76, 84, 45, 120]","[0.00024042540462687612, 1.1281515980954282e-05, 1.2875020729552489e-06, 2.9295228159753606e-05, 0.013100313022732735, 0.986617386341095]",2400,5,0,0,0,1,0,0,14,A,2.0,5,strong_symbolic,nsgrand,-3298,-111.21656093746424,0,0,0
15,A,0,2.0,strong_symbolic,3,1,0,0,130,130,0,144.6798301767558,144.6798301767558,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[67, 109, 1, 54, 82, 65, 105, 79, 70, 36]",[],0,0,0,0,0,0,0,0,15,A,0,2.0,nsgrand,3,1,1,4,51,51,0,91.34608693420887,0.46165590174496174,0.0,0,22,1,4,0.5604889988899231,0.3366093337535858,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[36, 1, 82, 109, 114, 77, 86, 120, 67, 117]","[0.0001951784361153841, 1.150984644482378e-05, 0.0004207399324513972, 0.0543861947953701, 0.6083769798278809, 0.3366093337535858]",2400,5,0,0,0,1,0,0,15,A,2.0,3,strong_symbolic,nsgrand,-79,-53.333743242546916,1,0,1
16,A,0,2.0,strong_symbolic,6,0,1,6,3999,3999,0,184.010311961174,184.010311961174,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[27, 102, 24, 55, 77, 113, 31, 44, 81, 89]",[],0,0,0,0,0,0,0,0,16,A,0,2.0,nsgrand,6,0,1,6,4899,2400,2499,140.39851701818407,19.504577154293656,51.3573510106653,1,22,1,5,0.3515526056289673,0.9661928415298462,fallback_fail,postsearch_exhausted,expanded_overflow,postsearch_fallback,[5],"[0, 1, 2, 3]","[8, 27, 55, 81, 92, 106, 31, 12, 77, 102]","[0.00010128026769962162, 3.5742775708058616e-06, 3.3302492283837637e-06, 0.00016940497152972966, 0.03352953866124153, 0.9661928415298462]",2400,5,2500,24,4,0,0,0,16,A,2.0,6,strong_symbolic,nsgrand,900,-43.611794942989945,0,0,0
17,A,0,2.0,strong_symbolic,3,0,1,3,3999,3999,0,185.89065596461296,185.89065596461296,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[20, 33, 47, 46, 44, 28, 126, 1, 24, 25]",[],0,0,0,0,0,0,0,0,17,A,0,2.0,nsgrand,3,0,1,3,2652,153,2499,53.73230087570846,1.2571390252560377,50.235699862241745,1,18,1,2,0.6884087324142456,0.0011473513441160321,fallback_fail,postsearch_exhausted,standard,postsearch_fallback,[2],"[0, 1, 2]","[47, 79, 81, 20, 56, 126, 123, 115, 40, 21]","[0.00011751981219276786, 0.0008969501941464841, 0.9541345834732056, 0.04055042564868927, 0.0031532100401818752, 0.0011473513441160321]",1200,4,2500,24,4,0,0,0,17,A,2.0,3,strong_symbolic,nsgrand,-1347,-132.1583550889045,0,0,0
18,A,0,2.0,strong_symbolic,9,0,1,9,3999,3999,0,183.6043349467218,183.6043349467218,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[21, 20, 75, 127, 103, 57, 39, 116, 1, 48]",[],0,0,0,0,0,0,0,0,18,A,0,2.0,nsgrand,9,0,1,9,0,0,0,1.3968879356980324,1.3968879356980324,0.0,0,0,-1,5,0.0037055008579045534,0.9999134540557861,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,18,A,2.0,9,strong_symbolic,nsgrand,-3999,-182.20744701102376,0,0,0
19,A,0,2.0,strong_symbolic,8,0,1,8,3999,3999,0,183.42775688506663,183.42775688506663,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[22, 45, 123, 54, 84, 103, 27, 75, 56, 60]",[],0,0,0,0,0,0,0,0,19,A,0,2.0,nsgrand,8,0,1,8,0,0,0,1.4947568997740746,1.4947568997740746,0.0,0,0,-1,5,0.01591729372739792,0.9992924928665161,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,19,A,2.0,8,strong_symbolic,nsgrand,-3999,-181.93299998529255,0,0,0
20,A,0,2.0,strong_symbolic,4,0,1,4,3999,3999,0,183.58413502573967,183.58413502573967,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[64, 91, 122, 72, 118, 79, 71, 67, 85, 44]",[],0,0,0,0,0,0,0,0,20,A,0,2.0,nsgrand,4,1,0,0,1,1,0,89.74058995954692,0.03103981725871563,0.0,0,22,1,5,0.5077487826347351,0.4966459274291992,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[72, 64, 88, 110, 10, 122, 118, 79, 71, 91]","[0.00015138331218622625, 1.1143005394842476e-05, 7.262813596753404e-05, 0.012521682307124138, 0.49059727787971497, 0.4966459274291992]",2400,5,0,0,0,1,0,0,20,A,2.0,4,strong_symbolic,nsgrand,-3998,-93.84354506619275,-1,1,0
21,A,0,2.0,strong_symbolic,7,0,1,7,3999,3999,0,184.78534510359168,184.78534510359168,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[34, 66, 68, 82, 70, 2, 85, 91, 45, 97]",[],0,0,0,0,0,0,0,0,21,A,0,2.0,nsgrand,7,0,1,7,0,0,0,1.3054690789431334,1.3054690789431334,0.0,0,0,-1,5,0.04075552523136139,0.9985328912734985,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,21,A,2.0,7,strong_symbolic,nsgrand,-3999,-183.47987602464855,0,0,0
22,A,0,2.0,strong_symbolic,8,0,1,8,3999,3999,0,187.51556193456054,187.51556193456054,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[50, 38, 96, 12, 40, 43, 48, 125, 39, 116]",[],0,0,0,0,0,0,0,0,22,A,0,2.0,nsgrand,8,0,1,8,0,0,0,1.3107790146023035,1.3107790146023035,0.0,0,0,-1,5,0.005763789638876915,0.9996708631515503,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,22,A,2.0,8,strong_symbolic,nsgrand,-3999,-186.20478291995823,0,0,0
23,A,0,2.0,strong_symbolic,5,0,1,5,3999,3999,0,190.6096360180527,190.6096360180527,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[94, 103, 84, 72, 108, 18, 110, 68, 96, 46]",[],0,0,0,0,0,0,0,0,23,A,0,2.0,nsgrand,5,0,1,5,0,0,0,1.3324290048331022,1.3324290048331022,0.0,0,0,-1,5,0.08904189616441727,0.994078516960144,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,23,A,2.0,5,strong_symbolic,nsgrand,-3999,-189.2772070132196,0,0,0
24,A,0,2.0,strong_symbolic,2,0,1,2,3999,3999,0,188.8065009843558,188.8065009843558,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[82, 42, 126, 60, 88, 5, 53, 64, 48, 99]",[],0,0,0,0,0,0,0,0,24,A,0,2.0,nsgrand,2,1,0,0,2,2,0,2.131841843947768,0.031010014936327934,0.0,0,18,1,2,0.23383693397045135,0.0003081746108364314,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[82, 42, 96, 31, 126, 88, 64, 99, 48, 17]","[2.1034568362665595e-06, 0.00024616613518446684, 0.9710795879364014, 0.02770092338323593, 0.0006629839190281928, 0.0003081746108364314]",1200,4,0,0,0,1,0,0,24,A,2.0,2,strong_symbolic,nsgrand,-3997,-186.67465914040804,-1,1,0
25,A,0,2.0,strong_symbolic,5,0,1,5,3999,3999,0,183.18666913546622,183.18666913546622,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[83, 52, 112, 89, 46, 40, 3, 106, 92, 35]",[],0,0,0,0,0,0,0,0,25,A,0,2.0,nsgrand,5,1,0,0,9,9,0,68.75264504924417,0.10268902406096458,0.0,0,22,1,5,0.3052295446395874,0.9789117574691772,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[46, 83, 89, 35, 40, 52, 95, 77, 112, 106]","[0.0001357913133688271, 3.7034642446087673e-06, 3.7559386782959336e-06, 0.00011413474567234516, 0.020830852910876274, 0.9789117574691772]",2400,5,0,0,0,1,0,0,25,A,2.0,5,strong_symbolic,nsgrand,-3990,-114.43402408622205,-1,1,0
26,A,0,2.0,strong_symbolic,3,0,1,3,3999,3999,0,188.7704120017588,188.7704120017588,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[98, 64, 88, 18, 67, 92, 115, 85, 102, 69]",[],0,0,0,0,0,0,0,0,26,A,0,2.0,nsgrand,3,1,0,0,3,3,0,10.570212034508586,0.04290998913347721,0.0,0,18,1,4,0.2453715056180954,0.12376896291971207,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[13, 67, 98, 92, 65, 48, 88, 64, 115, 69]","[7.775920676067472e-05, 3.106344229308888e-05, 0.006643595173954964, 0.3235947787761688, 0.54588383436203, 0.12376896291971207]",1200,4,0,0,0,1,0,0,26,A,2.0,3,strong_symbolic,nsgrand,-3996,-178.20019996725023,-1,1,0
27,A,0,2.0,strong_symbolic,14,0,1,14,3999,3999,0,185.86501595564187,185.86501595564187,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[82, 72, 65, 73, 80, 95, 71, 64, 94, 76]",[],0,0,0,0,0,0,0,0,27,A,0,2.0,nsgrand,14,0,1,14,0,0,0,1.4360679779201746,1.4360679779201746,0.0,0,0,-1,5,0.0004084691172465682,0.9999728202819824,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1,27,A,2.0,14,strong_symbolic,nsgrand,-3999,-184.4289479777217,0,0,0
28,A,0,2.0,strong_symbolic,4,0,1,4,3999,3999,0,184.78511599823833,184.78511599823833,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[76, 100, 105, 112, 35, 116, 86, 60, 36, 90]",[],0,0,0,0,0,0,0,0,28,A,0,2.0,nsgrand,4,1,0,0,5,5,0,10.78693987801671,0.06143003702163696,0.0,0,18,1,4,0.8874052166938782,0.023297730833292007,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[76, 116, 86, 110, 105, 112, 100, 90, 96, 124]","[2.5989826099248603e-05, 2.557702146077645e-06, 0.0007068911800161004, 0.3329724669456482, 0.6429944038391113, 0.023297730833292007]",1200,4,0,0,0,1,0,0,28,A,2.0,4,strong_symbolic,nsgrand,-3994,-173.99817612022161,-1,1,0
29,A,0,2.0,strong_symbolic,4,0,1,4,3999,3999,0,187.281324993819,187.281324993819,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[18, 74, 14, 113, 64, 127, 10, 100, 36, 76]",[],0,0,0,0,0,0,0,0,29,A,0,2.0,nsgrand,4,1,0,0,1,1,0,91.52761497534811,0.03024982288479805,0.0,0,22,1,5,0.3491666316986084,0.49416738748550415,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[10, 76, 101, 119, 68, 3, 88, 4, 74, 64]","[7.692031795158982e-05, 4.853897735301871e-06, 8.037974475882947e-05, 0.017717977985739708, 0.48795250058174133, 0.49416738748550415]",2400,5,0,0,0,1,0,0,29,A,2.0,4,strong_symbolic,nsgrand,-3998,-95.75371001847088,-1,1,0
