sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
5,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,56.53239900129847,56.53239900129847,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[17, 58, 84, 115, 10, 22, 28, 25, 105, 57]",[],0,0,0,0,0,0,0,0
5,C,1,-2.0,nsgrand,20,0,1,20,3999,0,3999,201.87559700571,0.0,199.873329984257,1,0,-1,5,0.0002479407994542271,0.9998323917388916,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
6,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,56.86480598524213,56.86480598524213,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[69, 75, 111, 95, 40, 54, 90, 100, 113, 118]",[],0,0,0,0,0,0,0,0
6,C,1,-2.0,nsgrand,20,0,1,20,3999,0,3999,205.49335499526933,0.0,203.6545559822116,1,0,-1,5,0.00021081067097838968,0.9998980760574341,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
7,C,1,-2.0,baseline,19,0,1,19,2499,2499,0,60.58404198847711,60.58404198847711,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[19, 99, 118, 119, 90, 108, 98, 6, 125, 36]",[],0,0,0,0,0,0,0,0
7,C,1,-2.0,nsgrand,19,0,1,19,3999,0,3999,208.72597402194515,0.0,206.55122800963,1,0,-1,5,0.00019317025726195425,0.9999042749404907,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
8,C,1,-2.0,baseline,23,0,1,23,2499,2499,0,59.08141200779937,59.08141200779937,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[20, 52, 124, 55, 32, 15, 19, 34, 33, 22]",[],0,0,0,0,0,0,0,0
8,C,1,-2.0,nsgrand,23,0,1,23,3999,0,3999,201.45756099373102,0.0,199.6420719951857,1,0,-1,5,0.0001534840848762542,0.9998928308486938,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
9,C,1,-2.0,baseline,21,0,1,21,2499,2499,0,55.3541760018561,55.3541760018561,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[30, 1, 20, 67, 38, 70, 39, 119, 5, 117]",[],0,0,0,0,0,0,0,0
9,C,1,-2.0,nsgrand,21,0,1,21,3999,0,3999,196.67822099290788,0.0,194.89874198916368,1,0,-1,5,0.0001647973112994805,0.9998947381973267,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
10,C,1,-2.0,baseline,22,0,1,22,2499,2499,0,54.86738900071941,54.86738900071941,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[28, 59, 95, 35, 42, 55, 12, 49, 26, 34]",[],0,0,0,0,0,0,0,0
10,C,1,-2.0,nsgrand,22,0,1,22,3999,0,3999,196.2494030012749,0.0,194.303645985201,1,0,-1,5,0.00018930471560452133,0.9998854398727417,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
11,C,1,-2.0,baseline,21,0,1,21,2499,2499,0,56.001752003794536,56.001752003794536,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[82, 32, 81, 108, 58, 35, 115, 113, 106, 7]",[],0,0,0,0,0,0,0,0
11,C,1,-2.0,nsgrand,21,0,1,21,3999,0,3999,201.03019301313907,0.0,199.15051499265246,1,0,-1,5,0.000218942339415662,0.9999022483825684,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
12,C,1,-2.0,baseline,18,0,1,18,2499,2499,0,58.581115008564666,58.581115008564666,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[21, 101, 100, 116, 84, 31, 9, 96, 86, 99]",[],0,0,0,0,0,0,0,0
12,C,1,-2.0,nsgrand,18,0,1,18,3999,0,3999,198.82379699265584,0.0,196.95367899839766,1,0,-1,5,0.0001650218473514542,0.9998921155929565,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
13,C,1,-2.0,baseline,15,0,1,15,2499,2499,0,55.22838598699309,55.22838598699309,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[69, 59, 61, 75, 0, 56, 54, 72, 82, 67]",[],0,0,0,0,0,0,0,0
13,C,1,-2.0,nsgrand,15,0,1,15,3999,0,3999,195.88188600027934,0.0,194.0696579986252,1,0,-1,5,0.00031550187850371003,0.9998687505722046,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
14,C,1,-2.0,baseline,25,0,1,25,2499,2499,0,56.41731899231672,56.41731899231672,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 126, 124, 83, 15, 107, 7, 90, 37, 58]",[],0,0,0,0,0,0,0,0
14,C,1,-2.0,nsgrand,25,0,1,25,3999,0,3999,197.57924499572255,0.0,195.75796599383466,1,0,-1,5,0.00018411659402772784,0.9998811483383179,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
15,C,1,-2.0,baseline,18,0,1,18,2499,2499,0,55.94548198860139,55.94548198860139,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[5, 74, 98, 107, 108, 116, 75, 80, 103, 76]",[],0,0,0,0,0,0,0,0
15,C,1,-2.0,nsgrand,18,0,1,18,3999,0,3999,198.3623199921567,0.0,196.51063199853525,1,0,-1,5,0.0001706770563032478,0.9998657703399658,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
16,C,1,-2.0,baseline,17,0,1,17,2499,2499,0,56.38739900314249,56.38739900314249,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[63, 58, 57, 64, 76, 114, 93, 49, 62, 88]",[],0,0,0,0,0,0,0,0
16,C,1,-2.0,nsgrand,17,0,1,17,3999,0,3999,195.35104997339658,0.0,193.5002519749105,1,0,-1,5,0.00029636878753080964,0.9998619556427002,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
17,C,1,-2.0,baseline,21,0,1,21,2499,2499,0,55.75104302261025,55.75104302261025,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[99, 89, 66, 71, 68, 65, 103, 92, 63, 80]",[],0,0,0,0,0,0,0,0
17,C,1,-2.0,nsgrand,21,0,1,21,3999,0,3999,195.045091008069,0.0,193.20199301000684,1,0,-1,5,0.00018452011863701046,0.9998633861541748,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
18,C,1,-2.0,baseline,23,0,1,23,2499,2499,0,55.575453996425495,55.575453996425495,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[118, 34, 99, 18, 91, 94, 64, 12, 77, 83]",[],0,0,0,0,0,0,0,0
18,C,1,-2.0,nsgrand,23,0,1,23,3999,0,3999,197.88546301424503,0.0,196.0071049979888,1,0,-1,5,0.00015625313972122967,0.9999074935913086,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
19,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,56.745466979919,56.745466979919,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[17, 70, 72, 50, 82, 40, 92, 73, 54, 83]",[],0,0,0,0,0,0,0,0
19,C,1,-2.0,nsgrand,20,0,1,20,3999,0,3999,196.557221992407,0.0,194.64527399395593,1,0,-1,5,0.000179753900738433,0.9999043941497803,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
20,C,1,-2.0,baseline,13,0,1,13,2499,2499,0,55.820653011323884,55.820653011323884,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[82, 21, 9, 26, 11, 50, 75, 60, 23, 41]",[],0,0,0,0,0,0,0,0
20,C,1,-2.0,nsgrand,13,0,1,13,3999,0,3999,195.8459259767551,0.0,193.97442799527198,1,0,-1,5,0.00022859362070448697,0.9998844861984253,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
21,C,1,-2.0,baseline,21,0,1,21,2499,2499,0,55.63596400315873,55.63596400315873,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[98, 110, 36, 4, 86, 30, 0, 126, 79, 43]",[],0,0,0,0,0,0,0,0
21,C,1,-2.0,nsgrand,21,0,1,21,3999,0,3999,195.48978898092173,0.0,193.59290099237114,1,0,-1,5,0.00022486422676593065,0.9998888969421387,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
22,C,1,-2.0,baseline,24,0,1,24,2499,2499,0,56.88220600131899,56.88220600131899,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 50, 59, 79, 20, 87, 18, 69, 78, 116]",[],0,0,0,0,0,0,0,0
22,C,1,-2.0,nsgrand,24,0,1,24,3999,0,3999,197.46992600266822,0.0,195.51966799190268,1,0,-1,5,0.00019549026910681278,0.9999020099639893,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
23,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,56.335028988542035,56.335028988542035,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[95, 47, 81, 75, 114, 36, 29, 33, 10, 35]",[],0,0,0,0,0,0,0,0
23,C,1,-2.0,nsgrand,16,0,1,16,3999,0,3999,197.37084698863328,0.0,195.5050590040628,1,0,-1,5,0.00024587861844338477,0.999879002571106,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
24,C,1,-2.0,baseline,19,0,1,19,2499,2499,0,55.82327299634926,55.82327299634926,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[62, 103, 20, 28, 49, 22, 18, 21, 27, 43]",[],0,0,0,0,0,0,0,0
24,C,1,-2.0,nsgrand,19,0,1,19,3999,0,3999,194.45268498384394,0.0,192.55459698615596,1,0,-1,5,0.00017723438213579357,0.9998900890350342,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
25,C,1,-2.0,baseline,12,0,1,12,2499,2499,0,56.07159098144621,56.07159098144621,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[35, 120, 64, 69, 11, 85, 70, 77, 58, 33]",[],0,0,0,0,0,0,0,0
25,C,1,-2.0,nsgrand,12,0,1,12,3999,0,3999,198.70880799135193,0.0,196.78786001168191,1,0,-1,5,0.0002700884942896664,0.9998292922973633,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
26,C,1,-2.0,baseline,24,0,1,24,2499,2499,0,57.5555510004051,57.5555510004051,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[63, 39, 40, 76, 89, 27, 119, 66, 121, 36]",[],0,0,0,0,0,0,0,0
26,C,1,-2.0,nsgrand,24,0,1,24,3999,0,3999,196.91202900139615,0.0,194.93685199995525,1,0,-1,5,0.00016040672198869288,0.9998961687088013,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
27,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,56.85127599281259,56.85127599281259,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[80, 91, 106, 65, 14, 109, 42, 70, 82, 66]",[],0,0,0,0,0,0,0,0
27,C,1,-2.0,nsgrand,20,0,1,20,3999,0,3999,192.4734880158212,0.0,190.55192000814714,1,0,-1,5,0.0002083794097416103,0.9998785257339478,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,C,1,-2.0,baseline,23,0,1,23,2499,2499,0,55.403986014425755,55.403986014425755,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[23, 26, 63, 35, 22, 24, 95, 6, 4, 36]",[],0,0,0,0,0,0,0,0
28,C,1,-2.0,nsgrand,23,0,1,23,3999,0,3999,192.93279500561766,0.0,190.98246700013988,1,0,-1,5,0.0001861774653661996,0.9998829364776611,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,C,1,-2.0,baseline,14,0,1,14,2499,2499,0,55.387375003192574,55.387375003192574,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[114, 4, 91, 92, 29, 99, 5, 17, 70, 50]",[],0,0,0,0,0,0,0,0
29,C,1,-2.0,nsgrand,14,0,1,14,3999,0,3999,201.03562297299504,0.0,199.04443502309732,1,0,-1,5,0.00041916852933354676,0.9996910095214844,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
30,C,1,-2.0,baseline,17,0,1,17,2499,2499,0,56.7457569995895,56.7457569995895,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[18, 123, 12, 98, 86, 108, 33, 103, 25, 16]",[],0,0,0,0,0,0,0,0
30,C,1,-2.0,nsgrand,17,0,1,17,3999,0,3999,195.06925099994987,0.0,193.0886039917823,1,0,-1,5,0.00023009258438833058,0.999893069267273,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,C,1,-2.0,baseline,15,0,1,15,2499,2499,0,56.10950000118464,56.10950000118464,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[60, 61, 57, 35, 62, 27, 58, 55, 48, 28]",[],0,0,0,0,0,0,0,0
31,C,1,-2.0,nsgrand,15,0,1,15,3999,0,3999,194.29814600152895,0.0,192.3235590220429,1,0,-1,5,0.0003266334533691406,0.9998654127120972,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
32,C,1,-2.0,baseline,22,0,1,22,2499,2499,0,56.04127101833001,56.04127101833001,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[47, 58, 32, 4, 42, 31, 28, 90, 85, 61]",[],0,0,0,0,0,0,0,0
32,C,1,-2.0,nsgrand,22,0,1,22,3999,0,3999,193.3947020152118,0.0,191.42278502113186,1,0,-1,5,0.000202081078896299,0.9998968839645386,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,58.01477801287547,58.01477801287547,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[70, 93, 73, 18, 60, 54, 82, 99, 45, 115]",[],0,0,0,0,0,0,0,0
33,C,1,-2.0,nsgrand,20,0,1,20,3999,0,3999,193.1619840033818,0.0,191.19042600505054,1,0,-1,5,0.0002601641172077507,0.9998733997344971,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
34,C,1,-2.0,baseline,20,0,1,20,2499,2499,0,55.468514998210594,55.468514998210594,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[77, 20, 109, 94, 99, 51, 14, 113, 71, 111]",[],0,0,0,0,0,0,0,0
34,C,1,-2.0,nsgrand,20,0,1,20,3999,0,3999,193.70810899999924,0.0,191.7489919869695,1,0,-1,5,0.00018202366482000798,0.9998893737792969,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,C,1,-2.0,baseline,11,0,1,11,2499,2499,0,56.04738101828843,56.04738101828843,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[65, 4, 72, 78, 25, 95, 51, 42, 88, 68]",[],0,0,0,0,0,0,0,0
35,C,1,-2.0,nsgrand,11,0,1,11,3999,0,3999,193.2055930083152,0.0,191.24717501108535,1,0,-1,5,0.00029425270622596145,0.9998831748962402,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,C,1,-2.0,baseline,15,0,1,15,2499,2499,0,55.10987798334099,55.10987798334099,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[8, 21, 117, 100, 92, 55, 17, 1, 73, 5]",[],0,0,0,0,0,0,0,0
36,C,1,-2.0,nsgrand,15,0,1,15,3999,0,3999,196.22740399790928,0.0,194.30730599560775,1,0,-1,5,0.0002608250069897622,0.9998400211334229,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
37,C,1,-2.0,baseline,21,0,1,21,2499,2499,0,55.04288800875656,55.04288800875656,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[85, 66, 49, 101, 83, 109, 118, 97, 68, 61]",[],0,0,0,0,0,0,0,0
37,C,1,-2.0,nsgrand,21,0,1,21,3999,0,3999,194.4032660103403,0.0,192.4540390027687,1,0,-1,5,0.00018610009283293039,0.9998987913131714,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,C,1,-2.0,baseline,26,0,1,26,2499,2499,0,55.952171998796985,55.952171998796985,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[87, 17, 41, 70, 61, 24, 58, 53, 14, 36]",[],0,0,0,0,0,0,0,0
38,C,1,-2.0,nsgrand,26,0,1,26,3999,0,3999,193.17664398113266,0.0,191.19301598402672,1,0,-1,5,0.0001784997439244762,0.9999138116836548,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,C,1,-2.0,baseline,15,0,1,15,2499,2499,0,55.695553979603574,55.695553979603574,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[28, 54, 35, 103, 44, 48, 65, 110, 10, 86]",[],0,0,0,0,0,0,0,0
39,C,1,-2.0,nsgrand,15,0,1,15,3999,0,3999,193.95087801967748,0.0,191.97587098460644,1,0,-1,5,0.00023833141312934458,0.9998751878738403,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,C,1,-2.0,baseline,14,0,1,14,2499,2499,0,56.079841015161946,56.079841015161946,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[71, 51, 94, 56, 121, 44, 96, 50, 63, 20]",[],0,0,0,0,0,0,0,0
40,C,1,-2.0,nsgrand,14,0,1,14,3999,0,3999,197.18888800707646,0.0,195.2208110014908,1,0,-1,5,0.0002063221181742847,0.9999098777770996,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,C,1,-2.0,baseline,27,0,1,27,2499,2499,0,55.91840198030695,55.91840198030695,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[20, 62, 30, 37, 31, 127, 126, 32, 26, 24]",[],0,0,0,0,0,0,0,0
41,C,1,-2.0,nsgrand,27,0,1,27,3999,0,3999,194.05492700752802,0.0,192.10316002136096,1,0,-1,5,0.0001892175350803882,0.999896764755249,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,C,1,-2.0,baseline,19,0,1,19,2499,2499,0,55.29729599948041,55.29729599948041,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[91, 67, 2, 119, 12, 86, 117, 4, 90, 89]",[],0,0,0,0,0,0,0,0
42,C,1,-2.0,nsgrand,19,0,1,19,3999,0,3999,193.02418499137275,0.0,191.11889699706808,1,0,-1,5,0.0001893310691229999,0.9998694658279419,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
43,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,55.241736001335084,55.241736001335084,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[90, 74, 9, 62, 116, 117, 115, 61, 38, 110]",[],0,0,0,0,0,0,0,0
43,C,1,-2.0,nsgrand,16,0,1,16,3999,0,3999,196.36465297662653,0.0,194.43946500541642,1,0,-1,5,0.0002738608163781464,0.9998478889465332,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
44,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,55.88088199147023,55.88088199147023,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[73, 120, 74, 101, 111, 69, 102, 67, 75, 84]",[],0,0,0,0,0,0,0,0
44,C,1,-2.0,nsgrand,16,0,1,16,3999,0,3999,194.4878649956081,0.0,192.6180669979658,1,0,-1,5,0.00023650172806810588,0.999870777130127,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
45,C,1,-2.0,baseline,17,0,1,17,2499,2499,0,55.49395497655496,55.49395497655496,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[113, 121, 11, 19, 6, 13, 7, 2, 120, 14]",[],0,0,0,0,0,0,0,0
45,C,1,-2.0,nsgrand,17,0,1,17,3999,0,3999,193.81348899332806,0.0,191.9587310112547,1,0,-1,5,0.00025009922683238983,0.9998906850814819,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
46,C,1,-2.0,baseline,16,0,1,16,2499,2499,0,55.658922996371984,55.658922996371984,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[15, 12, 49, 43, 18, 61, 14, 92, 105, 112]",[],0,0,0,0,0,0,0,0
46,C,1,-2.0,nsgrand,16,0,1,16,3999,0,3999,194.21748598688282,0.0,192.37158799660392,1,0,-1,5,0.00020820266217924654,0.9998966455459595,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
47,C,1,-2.0,baseline,12,0,1,12,2499,2499,0,56.88288598321378,56.88288598321378,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[39, 26, 126, 36, 72, 37, 38, 2, 66, 0]",[],0,0,0,0,0,0,0,0
47,C,1,-2.0,nsgrand,12,0,1,12,3999,0,3999,195.9620959823951,0.0,194.07783698989078,1,0,-1,5,0.0002862483961507678,0.9998830556869507,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
